iteracion,segundos,preparacion,indices,busqueda,comunicacion,consolidacion
97,986.630731800,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
98,972.841365998,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
99,4.639210517,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
100,4.637784970,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
101,4.637473531,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
102,4.639577168,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
103,4.636375916,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
104,4.642208471,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
105,4.643528690,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
106,4.637690298,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
107,4.639338944,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
108,4.642424763,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
109,1003.226234867,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
110,1004.098197330,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
111,4.643753056,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
112,4.642752148,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
113,4.642588993,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
114,4.641977548,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
115,4.648561435,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
116,4.638570633,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
117,4.637972884,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
118,4.643634383,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
119,4.650917612,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
120,4.650477449,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
121,4.650766887,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
122,4.654161396,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
123,4.649402160,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
124,4.648063890,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
125,4.646906361,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
126,4.649139283,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
127,4.650465750,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
128,4.650217410,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
129,4.650244025,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
130,4.650099865,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
131,4.649888971,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
132,4.649584607,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
133,4.651491278,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
134,4.648393696,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
135,4.645215364,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
136,4.648993234,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
137,4.649400821,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
138,4.647242496,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
